,id,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt,h2hHomeWins,h2hHomeLosses,h2hAwayWins,h2hAwayLosses,h2hDraws,h2hAvgGoals,h2hMatches
99,494811,26,4,2024,5,0,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Barcelona SC,4520,São Paulo,1776,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0
100,494848,26,4,2024,5,0,0,3.0,FINISHED,Copa Libertadores,2152,CUP,GROUP_STAGE,Palestino,4460,Millonarios,4444,2.0,1.0,3.0,1.0,1.0,0.0,1.0,-1.0,1.0,6.0,2.0
101,442064,26,4,2024,5,18,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bochum,36,Hoffenheim,2,2.0,0.0,3.0,2.0,3.0,-2.0,3.0,-3.0,0.0,24.0,5.0
102,444587,26,4,2024,5,18,45,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Frosinone,470,Salernitana,455,2.0,0.0,3.0,0.0,2.0,-1.0,2.0,-2.0,2.0,7.0,5.0
103,437213,26,4,2024,5,19,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Leeds United,341,2.0,0.0,4.0,0.0,3.0,-2.0,3.0,-3.0,0.0,9.0,5.0
104,442980,26,4,2024,5,19,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Montpellier,518,Nantes,543,1.0,1.0,1.0,1.0,1.0,-3.0,1.0,-1.0,1.0,12.0,5.0
105,436291,27,4,2024,6,11,30,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Liverpool,64,1.0,0.0,2.0,2.0,0.0,-4.0,0.0,0.0,1.0,18.0,5.0
106,444592,27,4,2024,6,13,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Lecce,5890,Monza,5911,0.0,0.0,1.0,1.0,2.0,0.0,2.0,-2.0,3.0,8.0,5.0
107,442062,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Freiburg,17,Wolfsburg,11,1.0,0.0,1.0,2.0,3.0,-2.0,3.0,-3.0,0.0,17.0,5.0
108,442059,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,RB Leipzig,721,Dortmund,4,2.0,1.0,4.0,1.0,4.0,-1.0,4.0,-4.0,0.0,18.0,5.0
109,442065,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Augsburg,16,Bremen,12,0.0,0.0,0.0,3.0,3.0,-2.0,3.0,-3.0,0.0,11.0,5.0
110,442061,27,4,2024,6,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bayern,5,Frankfurt,19,1.0,1.0,2.0,1.0,3.0,-1.0,3.0,-3.0,1.0,19.0,5.0
111,436287,27,4,2024,6,14,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Burnley,328,0.0,0.0,1.0,1.0,3.0,0.0,3.0,-3.0,2.0,11.0,5.0
112,437211,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Swansea,72,2.0,1.0,2.0,2.0,1.0,-3.0,1.0,-1.0,1.0,13.0,5.0
113,437207,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Stoke,70,0.0,1.0,0.0,1.0,1.0,-3.0,1.0,-1.0,1.0,6.0,5.0
114,437203,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Coventry City,1076,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,3.0,8.0,5.0
115,437209,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Birmingham,332,0.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
116,437205,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Middlesbrough,343,0.0,1.0,1.0,4.0,1.0,-4.0,1.0,-1.0,0.0,18.0,5.0
117,436292,27,4,2024,6,14,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Luton Town,389,1.0,0.0,2.0,1.0,1.0,-3.0,1.0,-1.0,1.0,13.0,5.0
118,437206,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Plymouth Arg,1138,0.0,0.0,1.0,0.0,5.0,0.0,5.0,-5.0,0.0,10.0,5.0
119,436288,27,4,2024,6,14,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Sheffield Utd,356,1.0,1.0,5.0,1.0,4.0,-1.0,4.0,-4.0,0.0,19.0,5.0
120,437208,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Sunderland,71,0.0,0.0,1.0,0.0,2.0,-1.0,2.0,-2.0,2.0,12.0,5.0
121,437204,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Rotherham Utd,385,1.0,0.0,2.0,0.0,4.0,-1.0,4.0,-4.0,0.0,14.0,5.0
122,436286,27,4,2024,6,14,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Crystal Palace,354,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,4.0,9.0,5.0
123,437214,27,4,2024,6,14,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,West Brom,74,1.0,0.0,3.0,0.0,1.0,-3.0,1.0,-1.0,1.0,12.0,5.0
124,444590,27,4,2024,6,16,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Juventus,109,Milan,98,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-1.0,2.0,4.0,5.0
125,436285,27,4,2024,6,16,30,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Brentford,402,0.0,0.0,1.0,0.0,3.0,-1.0,3.0,-3.0,1.0,13.0,5.0
126,442066,27,4,2024,6,16,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Leverkusen,3,Stuttgart,10,0.0,0.0,2.0,2.0,2.0,0.0,2.0,-2.0,3.0,15.0,5.0
127,444591,27,4,2024,6,18,45,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Lazio,110,Verona,450,0.0,0.0,1.0,0.0,2.0,0.0,2.0,-2.0,3.0,13.0,5.0
128,437210,27,4,2024,6,19,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Ipswich Town,349,1.0,2.0,3.0,3.0,2.0,-2.0,2.0,-2.0,1.0,15.0,5.0
129,442983,27,4,2024,6,19,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,PSG,524,Le Havre,533,1.0,2.0,3.0,3.0,4.0,0.0,4.0,-4.0,1.0,16.0,5.0
130,436284,27,4,2024,6,19,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Chelsea,61,2.0,0.0,2.0,2.0,2.0,-1.0,2.0,-2.0,2.0,11.0,5.0
131,441755,28,4,2024,7,10,15,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,NEC,1915,AZ,682,0.0,1.0,0.0,3.0,1.0,-3.0,1.0,-1.0,1.0,15.0,5.0
132,441756,28,4,2024,7,10,15,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Zwolle,684,Heracles,671,1.0,1.0,3.0,1.0,3.0,-2.0,3.0,-3.0,0.0,17.0,5.0
133,444589,28,4,2024,7,10,30,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Inter,108,Torino,586,0.0,0.0,2.0,0.0,4.0,0.0,4.0,-4.0,1.0,9.0,5.0
134,442979,28,4,2024,7,11,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,FC Metz,545,Lille,521,1.0,2.0,1.0,2.0,0.0,-3.0,0.0,0.0,2.0,13.0,5.0
135,441759,28,4,2024,7,12,30,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Sparta,6806,Volendam,1919,0.0,0.0,1.0,0.0,4.0,-1.0,4.0,-4.0,0.0,14.0,5.0
136,441760,28,4,2024,7,12,30,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,RKC,683,Utrecht,676,1.0,0.0,2.0,2.0,0.0,-2.0,0.0,0.0,3.0,17.0,5.0
137,442984,28,4,2024,7,13,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Strasbourg,576,Nice,522,1.0,1.0,1.0,3.0,1.0,-2.0,1.0,-1.0,2.0,10.0,5.0
138,436283,28,4,2024,7,13,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Brighton Hove,397,1.0,0.0,3.0,0.0,2.0,-3.0,2.0,-2.0,0.0,14.0,5.0
139,442977,28,4,2024,7,13,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Clermont Foot,541,Stade de Reims,547,1.0,1.0,4.0,1.0,3.0,-1.0,3.0,-3.0,1.0,14.0,5.0
140,444585,28,4,2024,7,13,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Bologna,103,Udinese,115,0.0,1.0,1.0,1.0,2.0,-1.0,2.0,-2.0,2.0,15.0,5.0
141,436290,28,4,2024,7,13,0,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Arsenal,57,0.0,3.0,2.0,3.0,1.0,-3.0,1.0,-1.0,1.0,18.0,5.0
142,442978,28,4,2024,7,13,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Lorient,525,Toulouse,511,1.0,0.0,1.0,2.0,1.0,-2.0,1.0,-1.0,2.0,11.0,5.0
143,442060,28,4,2024,7,13,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,M'gladbach,18,Union Berlin,28,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,11.0,5.0
144,441758,28,4,2024,7,14,45,31.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Vitesse,679,Sittard,1920,1.0,1.0,3.0,2.0,2.0,-3.0,2.0,-2.0,0.0,17.0,5.0
145,442985,28,4,2024,7,15,5,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Stade Rennais,529,Brest,512,2.0,1.0,4.0,5.0,3.0,-1.0,3.0,-3.0,1.0,18.0,5.0
146,436289,28,4,2024,7,15,30,35.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Man City,65,0.0,1.0,0.0,2.0,1.0,-3.0,1.0,-1.0,1.0,15.0,5.0
147,442063,28,4,2024,7,15,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Mainz,15,1. FC Köln,1,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3.0,14.0,5.0
148,444593,28,4,2024,7,16,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Napoli,113,Roma,100,0.0,0.0,2.0,2.0,2.0,-1.0,2.0,-2.0,2.0,12.0,5.0
149,444584,28,4,2024,7,16,0,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Atalanta,102,Empoli,445,1.0,0.0,2.0,0.0,4.0,-1.0,4.0,-4.0,0.0,11.0,5.0
150,442981,28,4,2024,7,17,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Olympique Lyon,523,Monaco,548,2.0,1.0,3.0,2.0,3.0,-2.0,3.0,-3.0,0.0,15.0,5.0
151,442067,28,4,2024,7,17,30,31.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Darmstadt,55,Heidenheim,44,0.0,0.0,0.0,1.0,1.0,-3.0,1.0,-1.0,1.0,16.0,5.0
152,444586,28,4,2024,7,18,45,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Fiorentina,99,Sassuolo,471,1.0,0.0,5.0,1.0,3.0,-2.0,3.0,-3.0,0.0,17.0,5.0
153,442982,28,4,2024,7,19,0,31.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Marseille,516,RC Lens,546,1.0,0.0,2.0,1.0,2.0,-3.0,2.0,-2.0,0.0,10.0,5.0
154,444588,29,4,2024,1,18,45,34.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Genoa,107,Cagliari,104,2.0,0.0,3.0,0.0,2.0,-1.0,2.0,-2.0,2.0,7.0,5.0
155,437212,29,4,2024,1,19,0,45.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Leicester City,338,0.0,1.0,0.0,3.0,2.0,-3.0,2.0,-2.0,0.0,18.0,5.0
156,437194,30,4,2024,2,19,0,44.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Ipswich Town,349,0.0,1.0,1.0,2.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
157,436197,2,5,2024,4,18,30,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Tottenham,73,1.0,0.0,2.0,0.0,3.0,-1.0,3.0,-3.0,1.0,15.0,5.0
158,442989,3,5,2024,5,17,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Toulouse,511,Montpellier,518,1.0,1.0,1.0,2.0,2.0,-3.0,2.0,-2.0,0.0,18.0,5.0
159,441761,3,5,2024,5,18,0,32.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Sittard,1920,Go Ahead,718,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-1.0,1.0,8.0,5.0
160,441762,3,5,2024,5,18,0,32.0,FINISHED,Eredivisie,2003,LEAGUE,REGULAR_SEASON,Almere City,1911,Heerenveen,673,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,5.0,2.0
161,442069,3,5,2024,5,18,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Hoffenheim,2,RB Leipzig,721,0.0,1.0,1.0,1.0,0.0,-4.0,0.0,0.0,1.0,15.0,5.0
162,444602,3,5,2024,5,18,45,35.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Torino,586,Bologna,103,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-1.0,2.0,6.0,5.0
163,442992,3,5,2024,5,19,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,RC Lens,546,Lorient,525,0.0,0.0,2.0,0.0,3.0,-1.0,3.0,-3.0,1.0,15.0,5.0
164,436300,3,5,2024,5,19,0,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Everton,62,1.0,1.0,1.0,1.0,2.0,-2.0,2.0,-2.0,1.0,13.0,5.0
165,437225,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Bristol City,387,3.0,0.0,4.0,0.0,3.0,-2.0,3.0,-3.0,0.0,16.0,5.0
166,437223,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Hull City,322,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
167,437217,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Norwich,68,0.0,0.0,1.0,0.0,1.0,-4.0,1.0,-1.0,0.0,20.0,5.0
168,437219,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Watford,346,1.0,0.0,3.0,1.0,3.0,-1.0,3.0,-3.0,1.0,16.0,5.0
169,437215,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Millwall,384,0.0,0.0,0.0,1.0,2.0,-2.0,2.0,-2.0,1.0,12.0,5.0
170,437221,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Southampton,340,1.0,2.0,1.0,2.0,1.0,-2.0,1.0,-1.0,2.0,14.0,5.0
171,437226,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Preston NE,1081,1.0,0.0,3.0,0.0,3.0,-2.0,3.0,-3.0,0.0,12.0,5.0
172,437222,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Blackburn,59,0.0,0.0,0.0,2.0,1.0,-4.0,1.0,-1.0,0.0,12.0,5.0
173,437224,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Cardiff,715,2.0,1.0,5.0,2.0,1.0,-3.0,1.0,-1.0,1.0,15.0,5.0
174,437218,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,QPR,69,0.0,2.0,1.0,2.0,3.0,-2.0,3.0,-3.0,0.0,15.0,5.0
175,437220,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Huddersfield,394,1.0,0.0,2.0,0.0,4.0,0.0,4.0,-4.0,1.0,11.0,5.0
176,437216,4,5,2024,6,11,30,46.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Sheffield Wed,345,0.0,2.0,0.0,2.0,2.0,-3.0,2.0,-2.0,0.0,15.0,5.0
177,436293,4,5,2024,6,11,30,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Bournemouth,1044,1.0,0.0,3.0,0.0,5.0,0.0,5.0,-5.0,0.0,18.0,5.0
178,442986,4,5,2024,6,13,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Le Havre,533,Strasbourg,576,1.0,0.0,3.0,1.0,1.0,-3.0,1.0,-1.0,1.0,12.0,5.0
179,442075,4,5,2024,6,13,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Dortmund,4,Augsburg,16,4.0,1.0,5.0,1.0,3.0,0.0,3.0,-3.0,2.0,20.0,5.0
180,442068,4,5,2024,6,13,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Stuttgart,10,Bayern,5,1.0,1.0,3.0,1.0,1.0,-2.0,1.0,-1.0,2.0,18.0,5.0
181,442073,4,5,2024,6,13,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Bremen,12,M'gladbach,18,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,-1.0,3.0,24.0,5.0
182,442076,4,5,2024,6,13,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,Wolfsburg,11,Darmstadt,55,2.0,0.0,3.0,0.0,3.0,-1.0,3.0,-3.0,1.0,11.0,5.0
183,436294,4,5,2024,6,14,0,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Fulham,63,0.0,0.0,0.0,0.0,3.0,-1.0,3.0,-3.0,1.0,16.0,5.0
184,436302,4,5,2024,6,14,0,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Nottingham,351,1.0,1.0,1.0,3.0,0.0,-4.0,0.0,0.0,1.0,20.0,5.0
185,436296,4,5,2024,6,14,0,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Newcastle,67,0.0,3.0,1.0,4.0,1.0,-4.0,1.0,-1.0,0.0,18.0,5.0
186,442987,4,5,2024,6,15,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Monaco,548,Clermont Foot,541,2.0,1.0,4.0,1.0,4.0,0.0,4.0,-4.0,1.0,19.0,5.0
187,444598,4,5,2024,6,16,0,35.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Monza,5911,Lazio,110,0.0,1.0,2.0,2.0,0.0,-2.0,0.0,0.0,2.0,9.0,4.0
188,442070,4,5,2024,6,16,30,32.0,FINISHED,Bundesliga,2002,LEAGUE,REGULAR_SEASON,1. FC Köln,1,Freiburg,17,0.0,0.0,0.0,0.0,1.0,-3.0,1.0,-1.0,1.0,6.0,5.0
189,436301,4,5,2024,6,16,30,36.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Wolverhampton,76,3.0,0.0,5.0,1.0,4.0,-1.0,4.0,-4.0,0.0,21.0,5.0
190,442988,4,5,2024,6,17,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,FC Metz,545,Stade Rennais,529,2.0,1.0,2.0,3.0,0.0,-5.0,0.0,0.0,0.0,25.0,5.0
191,444601,4,5,2024,6,18,45,35.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Sassuolo,471,Inter,108,1.0,0.0,1.0,0.0,3.0,-2.0,3.0,-3.0,0.0,15.0,5.0
192,442993,4,5,2024,6,19,0,32.0,FINISHED,Ligue 1,2015,LEAGUE,REGULAR_SEASON,Brest,512,Nantes,543,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,-2.0,2.0,11.0,5.0
193,444566,15,4,2024,1,16,30,32.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Fiorentina,99,Genoa,107,0.0,1.0,1.0,1.0,3.0,0.0,3.0,-3.0,2.0,18.0,5.0
194,444564,15,4,2024,1,18,45,32.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Atalanta,102,Verona,450,2.0,0.0,2.0,2.0,3.0,-1.0,3.0,-3.0,1.0,13.0,5.0
195,436267,15,4,2024,1,19,0,33.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Everton,62,4.0,0.0,6.0,0.0,2.0,-2.0,2.0,-2.0,1.0,14.0,5.0
196,437103,16,4,2024,2,19,0,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Preston NE,1081,3.0,0.0,3.0,0.0,3.0,0.0,3.0,-3.0,1.0,11.0,4.0
197,444576,19,4,2024,5,16,30,33.0,FINISHED,Serie A,2019,LEAGUE,REGULAR_SEASON,Genoa,107,Lazio,110,0.0,0.0,0.0,1.0,1.0,-4.0,1.0,-1.0,0.0,12.0,5.0
